10.jpg,goddess,171.34571,37.49812,-133.54411,170.47836,31.45071,-114.76263,171.12688,31.36429,-114.71314,171.80918,31.24051,-114.74862,166.88448,31.30343,-128.12358,164.51077,31.19872,-128.18342,161.93497,31.18362,-128.1793,167.82368,32.77845,-29.44188,152.96422,33.95788,-91.16252,172.32637,44.00667,-102.97162,167.44101,44.09091,-121.16539,181.98397,70.50254,40.53137,132.39594,72.99062,-105.91188,217.18536,81.78974,150.49144,101.2848,82.62241,-256.80908,240.21896,55.01971,252.27398,82.66137,50.14398,-406.50669,248.2518,46.82187,276.80883,73.41721,37.76778,-436.09196,245.74837,44.80345,267.10882,75.13725,34.86713,-434.38969,242.73273,48.11007,250.44754,79.4697,39.95718,-411.29448,165.59088,154.14004,35.88518,134.29914,153.71411,-36.00705,220.40033,172.89538,-105.88953,94.83929,178.9006,-232.22248,210.99863,237.73864,-31.17318,91.71825,251.25205,-154.37358,202.12746,249.26625,-27.83716,98.81207,261.38308,-149.44544,238.5364,249.91549,-87.26125,68.85831,266.74697,-223.6606
100.jpg,goddess,628.34752,203.18313,-178.18995,636.30588,191.11383,-144.36888,640.63618,190.84775,-144.28495,644.69075,190.96104,-144.41276,621.53091,193.46039,-143.00561,616.40418,194.50725,-143.0529,611.51061,195.57076,-142.96426,651.93107,198.40944,4.71355,607.07853,202.49021,12.81421,639.06341,215.75737,-127.19944,620.19897,216.54666,-125.44961,692.72196,264.94465,76.6246,575.82958,269.25213,75.31169,790.47503,261.02435,-35.73993,479.77331,268.57082,7.85308,746.52293,195.53782,-112.5825,523.38856,197.52357,-1.70746,732.16617,174.91687,-138.21397,536.0424,179.19708,-29.28054,722.66843,176.95179,-108.13876,543.88136,181.16564,13.27375,724.12491,185.94395,-104.32058,543.57952,189.09491,10.13299,674.28761,440.98385,-4.69757,598.575,439.03109,4.67675,790.02149,510.52964,-189.1634,477.59256,498.34672,-203.29422,778.07765,625.45953,100.22552,493.00539,614.86687,73.15743,765.11436,641.23265,124.75498,509.81283,631.54817,97.43543,829.40826,653.10911,18.19377,444.55386,636.92006,-0.99306
107.jpg,goddess,305.74478,99.55259,-179.17386,310.26569,91.30516,-153.16164,313.74314,91.25439,-153.15947,316.24073,91.16274,-153.28655,299.34196,92.18454,-153.66392,295.63167,92.58215,-153.71414,291.96198,92.9339,-153.69207,320.80239,96.61534,-46.42782,287.74168,99.47853,-47.78776,313.53631,110.07334,-143.8054,299.87821,110.56106,-144.44378,352.32272,156.86055,12.90912,261.92819,159.61454,-8.32635,413.99207,175.23228,-6.57371,199.13634,179.00132,-69.42268,430.56971,111.78251,-53.07236,188.30492,114.94639,-160.01924,432.95074,93.85634,-65.3072,183.65274,95.40064,-184.6462,426.63147,90.48901,-58.11505,189.36181,92.18178,-173.85044,423.90944,97.20723,-53.25019,193.33227,98.35141,-160.83457,339.99487,277.53313,4.97705,278.47224,277.54033,-5.00048,419.4239,323.4137,-212.43253,199.09912,329.89306,-217.7466,411.21053,408.52331,-9.03935,205.88032,411.21369,-33.65197,396.68217,423.23021,7.4644,219.7836,420.63073,-17.66467,444.07773,439.45487,-76.30373,182.51325,442.12987,-100.28154
109.jpg,goddess,319.11868,185.06491,-136.82762,312.70219,172.68643,-176.23215,305.69562,173.24491,-176.2504,298.63903,174.06735,-176.32422,331.41274,175.50988,-177.16641,336.6904,178.05452,-177.1206,341.61959,180.59435,-177.21791,288.09353,192.15674,-269.52599,345.28474,197.50065,-278.78714,301.71286,202.94096,-156.45418,326.89859,206.45075,-159.32867,225.57748,289.11121,-283.7306,400.75436,279.99163,-267.33389,93.66492,252.80659,-258.38299,512.13752,219.2153,-216.37183,82.70323,118.46893,-262.33088,519.00995,102.45876,-194.76771,70.7803,89.5813,-293.08012,526.53937,66.65988,-219.59449,89.83271,85.04825,-295.20282,508.74646,64.05916,-223.0415,99.11613,94.51103,-260.31466,503.5836,79.76556,-194.01544,270.04015,538.48033,-6.35717,374.00558,524.6069,5.51278,131.13315,623.45958,203.70925,448.95644,565.63277,326.46275,141.90734,780.39012,384.19476,476.36504,711.94844,570.71382,158.84196,804.7575,410.87258,473.91257,741.43543,601.3273,116.63459,771.01121,478.62833,511.83454,717.49949,698.23544
115.jpg,goddess,305.74478,99.55259,-179.17386,310.26569,91.30516,-153.16164,313.74314,91.25439,-153.15947,316.24073,91.16274,-153.28655,299.34196,92.18454,-153.66392,295.63167,92.58215,-153.71414,291.96198,92.9339,-153.69207,320.80239,96.61534,-46.42782,287.74168,99.47853,-47.78776,313.53631,110.07334,-143.8054,299.87821,110.56106,-144.44378,352.32272,156.86055,12.90912,261.92819,159.61454,-8.32635,413.99207,175.23228,-6.57371,199.13634,179.00132,-69.42268,430.56971,111.78251,-53.07236,188.30492,114.94639,-160.01924,432.95074,93.85634,-65.3072,183.65274,95.40064,-184.6462,426.63147,90.48901,-58.11505,189.36181,92.18178,-173.85044,423.90944,97.20723,-53.25019,193.33227,98.35141,-160.83457,339.99487,277.53313,4.97705,278.47224,277.54033,-5.00048,419.4239,323.4137,-212.43253,199.09912,329.89306,-217.7466,411.21053,408.52331,-9.03935,205.88032,411.21369,-33.65197,396.68217,423.23021,7.4644,219.7836,420.63073,-17.66467,444.07773,439.45487,-76.30373,182.51325,442.12987,-100.28154
118.jpg,goddess,319.11868,185.06491,-136.82762,312.70219,172.68643,-176.23215,305.69562,173.24491,-176.2504,298.63903,174.06735,-176.32422,331.41274,175.50988,-177.16641,336.6904,178.05452,-177.1206,341.61959,180.59435,-177.21791,288.09353,192.15674,-269.52599,345.28474,197.50065,-278.78714,301.71286,202.94096,-156.45418,326.89859,206.45075,-159.32867,225.57748,289.11121,-283.7306,400.75436,279.99163,-267.33389,93.66492,252.80659,-258.38299,512.13752,219.2153,-216.37183,82.70323,118.46893,-262.33088,519.00995,102.45876,-194.76771,70.7803,89.5813,-293.08012,526.53937,66.65988,-219.59449,89.83271,85.04825,-295.20282,508.74646,64.05916,-223.0415,99.11613,94.51103,-260.31466,503.5836,79.76556,-194.01544,270.04015,538.48033,-6.35717,374.00558,524.6069,5.51278,131.13315,623.45958,203.70925,448.95644,565.63277,326.46275,141.90734,780.39012,384.19476,476.36504,711.94844,570.71382,158.84196,804.7575,410.87258,473.91257,741.43543,601.3273,116.63459,771.01121,478.62833,511.83454,717.49949,698.23544
121.jpg,goddess,214.98388,130.62285,-186.39574,219.79927,121.96234,-166.08078,222.7721,121.936,-166.07201,225.59446,121.86947,-166.17624,208.8817,121.8627,-167.65277,204.86446,121.81544,-167.68108,201.55934,121.7911,-167.65678,229.8825,123.50152,-65.7841,195.63214,123.18968,-71.67987,221.6554,139.25637,-150.04891,208.58562,140.25152,-151.77942,255.26426,165.27567,-10.42437,169.46342,168.05411,-39.68545,314.91802,170.28965,-46.992,109.19242,170.56798,-101.85912,337.74941,114.55676,-134.58784,97.60399,107.63298,-190.01575,346.11831,97.71937,-156.64747,89.36994,88.71484,-217.32445,339.80117,93.66409,-153.88373,95.57976,86.00329,-209.49897,335.19345,99.86182,-139.2269,101.49581,93.32445,-192.31015,240.66713,297.70852,5.16913,185.34305,299.1427,-5.11058,304.4352,353.33152,-203.19579,123.6411,363.08353,-184.15317,293.09254,421.45602,44.04928,135.67465,433.04117,11.86342,282.33274,432.02616,65.14681,147.29521,444.46412,27.58734,324.34384,441.50804,-9.59012,104.19955,458.68185,-53.77329
122.jpg,goddess,312.69836,181.19837,-101.99889,315.06658,179.20937,-92.48602,316.24035,179.63326,-92.48342,317.46544,180.07603,-92.53567,311.72858,178.31749,-93.54276,310.5595,178.13179,-93.56436,309.43358,178.00508,-93.57152,318.71738,183.05555,-48.89458,307.88834,180.18718,-52.91277,313.68216,185.36985,-86.45198,310.0178,183.96373,-87.70996,317.95778,200.28466,-35.25892,292.6127,196.74816,-40.77829,337.87719,176.02874,-56.84454,284.55065,175.09951,-60.77637,348.48028,148.88889,-84.98232,274.11709,147.70949,-79.6738,351.6979,141.97466,-97.84065,271.36416,141.13679,-93.01272,350.44931,140.90037,-100.51333,271.63078,140.13614,-94.18023,348.6071,143.75573,-88.95661,272.76478,142.57392,-83.04228,308.81381,251.58954,-1.74932,286.74529,250.64854,1.753,347.40336,263.5733,-59.2922,245.7637,264.39269,-51.3283,351.41916,300.42785,48.96266,243.19122,301.13346,52.20823,347.88423,304.92744,58.06069,247.75532,306.33458,60.69152,365.90345,306.79469,24.01148,230.2724,310.45628,25.31356
124.jpg,goddess,379.82202,108.10918,-487.41482,385.10117,100.18364,-466.57138,388.84907,100.31339,-466.47914,391.53264,100.45544,-466.59992,374.61149,99.61316,-463.66717,370.88722,99.42632,-463.79618,367.79369,99.29533,-463.79187,398.53453,104.97838,-344.80179,362.99824,104.54036,-331.83886,387.38774,118.09017,-442.96606,373.4604,117.40696,-439.16543,431.22917,162.45627,-251.59742,332.03547,162.18457,-245.14487,499.58204,187.00193,-361.42449,256.56896,174.97585,-365.05339,520.09953,122.41365,-523.22691,251.71192,111.44427,-540.32558,525.89616,102.23,-561.87238,249.10223,89.80865,-579.24156,520.05315,97.47273,-553.07024,255.69943,86.44295,-567.95967,516.27831,104.30533,-526.0689,259.26003,94.64868,-542.07613,412.11627,282.249,-3.40665,351.8001,281.82223,3.18033,494.6042,326.83873,-265.43508,261.89188,330.34695,-237.85178,509.78441,418.65127,-49.678,242.51226,421.74283,-40.66411,500.77142,434.81659,-33.87859,252.30793,435.00629,-26.58906,549.23254,440.60565,-147.10641,198.56636,441.96415,-136.62139
125.jpg,goddess,304.77008,422.3493,-222.98182,311.64186,412.77367,-198.61432,316.33909,412.86052,-198.58941,320.53653,412.9893,-198.69207,298.772,412.78228,-194.6768,294.85888,412.77359,-194.7266,290.80487,412.77955,-194.68601,327.24745,417.53376,-77.37606,286.51528,416.17166,-57.13608,314.80629,434.7635,-179.8,297.53122,435.07002,-174.08901,362.06499,474.35242,-0.75221,258.91131,477.12132,-1.04439,442.10941,469.5253,-11.68622,177.90753,477.64295,-31.00482,458.77569,401.6387,-71.80513,158.74556,413.38683,-144.81287,468.36133,382.93005,-95.45146,147.03138,395.64219,-180.32783,462.74675,378.2809,-97.95389,154.64541,394.51963,-181.57834,456.41162,384.94468,-79.42479,160.91135,401.61477,-152.57446,350.17312,625.96782,-9.43456,280.92978,626.40229,9.61832,451.13304,674.80345,-196.5305,175.94419,678.85927,-202.51572,497.41452,786.88529,-85.15905,136.81088,791.87061,-96.03747,489.87883,809.5153,-79.77687,149.94229,809.35153,-90.33504,540.49298,809.57458,-201.34401,98.15328,815.55752,-203.70136
